id,menu_id,name,price,description,ingredients
1903,255,Beef Steak Ribeye,20.71,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1904,255,Smoked Beef Ribs,24.56,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1905,255,Barbeque Chicken Tikka,21.96,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1906,255,BBQ Lamb Chops,17.51,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1907,255,Smoked Sausage Combo,16.48,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1908,256,Grilled Chicken Breast,24.92,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1909,256,Korean BBQ Short Ribs,11.57,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1910,256,Barbeque Chicken Tikka,16.42,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1911,256,BBQ Lamb Chops,29.26,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1912,256,Grilled Prawns,5.99,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1913,256,Peri Peri Grilled Wings,8.46,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1914,256,Smoked Beef Ribs,27.28,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1915,256,Smoked Sausage Combo,13.49,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1916,256,BBQ Platter Mix,19.95,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1917,256,Beef Steak Ribeye,25.89,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1918,257,Grilled Chicken Breast,22.68,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1919,257,Barbeque Chicken Tikka,24.65,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1920,257,Smoked Beef Ribs,25.28,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1921,257,BBQ Lamb Chops,13.54,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1922,257,Peri Peri Grilled Wings,21.70,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1923,257,Korean BBQ Short Ribs,12.29,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1924,257,Beef Steak Ribeye,13.82,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1925,257,BBQ Platter Mix,7.03,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1926,257,Smoked Sausage Combo,26.67,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1927,257,Grilled Prawns,11.68,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1928,258,Barbeque Chicken Tikka,5.01,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1929,258,Korean BBQ Short Ribs,27.52,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1930,258,Smoked Beef Ribs,7.46,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1931,258,BBQ Lamb Chops,23.59,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1932,258,Beef Steak Ribeye,9.09,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1933,258,Peri Peri Grilled Wings,12.73,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1934,258,Smoked Sausage Combo,16.67,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1935,258,Grilled Chicken Breast,16.86,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1936,258,BBQ Platter Mix,21.88,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1937,258,Grilled Prawns,25.62,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1938,259,Peri Peri Grilled Wings,22.38,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1939,259,Grilled Prawns,11.01,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1940,259,Smoked Sausage Combo,5.81,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1941,259,Korean BBQ Short Ribs,7.56,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1942,259,Beef Steak Ribeye,21.06,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1943,259,Grilled Chicken Breast,16.19,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1944,259,BBQ Platter Mix,5.37,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1945,259,Smoked Beef Ribs,25.70,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1946,259,Barbeque Chicken Tikka,25.91,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1947,259,BBQ Lamb Chops,14.65,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1948,260,Beef Steak Ribeye,8.58,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1949,260,Grilled Chicken Breast,10.68,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1950,260,Peri Peri Grilled Wings,11.35,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1951,260,Grilled Prawns,28.00,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1952,260,Smoked Beef Ribs,27.01,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1953,260,Smoked Sausage Combo,10.19,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1954,260,Korean BBQ Short Ribs,9.17,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1955,260,Barbeque Chicken Tikka,17.32,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1956,260,BBQ Platter Mix,13.27,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1957,260,BBQ Lamb Chops,5.67,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1958,261,Korean BBQ Short Ribs,22.69,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1959,261,Beef Steak Ribeye,14.92,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1960,261,Smoked Sausage Combo,28.34,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1961,261,Grilled Chicken Breast,16.62,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1962,261,BBQ Lamb Chops,26.80,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1963,261,Smoked Beef Ribs,24.75,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1964,261,BBQ Platter Mix,22.09,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1965,261,Grilled Prawns,5.70,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1966,261,Peri Peri Grilled Wings,17.00,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1967,261,Barbeque Chicken Tikka,5.11,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1968,262,Smoked Sausage Combo,27.41,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1969,262,BBQ Lamb Chops,13.33,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1970,262,Peri Peri Grilled Wings,22.30,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1971,262,Grilled Prawns,13.63,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1972,262,BBQ Platter Mix,5.02,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1973,262,Beef Steak Ribeye,28.43,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1974,262,Barbeque Chicken Tikka,28.54,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1975,262,Korean BBQ Short Ribs,25.13,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1976,262,Smoked Beef Ribs,8.56,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1977,262,Grilled Chicken Breast,21.25,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1978,263,Smoked Sausage Combo,26.84,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1979,263,Smoked Beef Ribs,29.82,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1980,263,Grilled Chicken Breast,23.57,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1981,263,Barbeque Chicken Tikka,20.87,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1982,263,Beef Steak Ribeye,18.18,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1983,263,BBQ Platter Mix,10.82,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1984,263,Grilled Prawns,11.02,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1985,263,BBQ Lamb Chops,25.70,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1986,263,Korean BBQ Short Ribs,27.30,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1987,263,Peri Peri Grilled Wings,21.56,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1988,264,Smoked Sausage Combo,15.73,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
1989,264,Grilled Chicken Breast,15.25,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
1990,264,Korean BBQ Short Ribs,21.68,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
1991,264,BBQ Platter Mix,17.53,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
1992,264,Smoked Beef Ribs,24.49,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
1993,264,BBQ Lamb Chops,12.72,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1994,264,Grilled Prawns,28.93,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
1995,264,Beef Steak Ribeye,29.96,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
1996,264,Barbeque Chicken Tikka,8.88,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
1997,264,Peri Peri Grilled Wings,20.85,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
1998,265,BBQ Lamb Chops,11.92,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
1999,265,BBQ Platter Mix,8.90,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2000,265,Peri Peri Grilled Wings,29.45,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2001,265,Korean BBQ Short Ribs,13.12,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2002,265,Grilled Chicken Breast,13.76,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2003,265,Grilled Prawns,7.34,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2004,265,Barbeque Chicken Tikka,28.14,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2005,265,Beef Steak Ribeye,10.98,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2006,265,Smoked Beef Ribs,27.61,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2007,265,Smoked Sausage Combo,9.75,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2008,266,Smoked Sausage Combo,28.03,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2009,266,BBQ Lamb Chops,21.42,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2010,266,Korean BBQ Short Ribs,24.82,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2011,266,Peri Peri Grilled Wings,21.05,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2012,266,Barbeque Chicken Tikka,5.02,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2013,266,Smoked Beef Ribs,18.44,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2014,266,BBQ Platter Mix,25.44,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2015,266,Grilled Chicken Breast,9.75,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2016,266,Beef Steak Ribeye,15.04,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2017,266,Grilled Prawns,10.18,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2018,267,Peri Peri Grilled Wings,18.86,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2019,267,BBQ Lamb Chops,11.74,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2020,267,Smoked Beef Ribs,17.30,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2021,267,Barbeque Chicken Tikka,9.81,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2022,267,BBQ Platter Mix,27.79,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2023,267,Grilled Prawns,22.97,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2024,267,Korean BBQ Short Ribs,13.39,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2025,267,Smoked Sausage Combo,12.27,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2026,267,Beef Steak Ribeye,25.74,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2027,267,Grilled Chicken Breast,15.65,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2028,268,Smoked Beef Ribs,9.99,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2029,268,Grilled Chicken Breast,19.44,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2030,268,Peri Peri Grilled Wings,28.21,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2031,268,Smoked Sausage Combo,17.13,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2032,268,Barbeque Chicken Tikka,20.83,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2033,268,Grilled Prawns,5.83,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2034,268,BBQ Lamb Chops,16.82,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2035,268,Beef Steak Ribeye,10.35,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2036,268,Korean BBQ Short Ribs,28.82,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2037,268,BBQ Platter Mix,9.24,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2038,269,Beef Steak Ribeye,27.12,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2039,269,Korean BBQ Short Ribs,16.79,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2040,269,Smoked Beef Ribs,29.87,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2041,269,Grilled Prawns,18.42,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2042,269,Grilled Chicken Breast,27.12,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2043,269,Peri Peri Grilled Wings,14.67,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2044,269,Barbeque Chicken Tikka,24.48,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2045,269,BBQ Platter Mix,14.79,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2046,269,Smoked Sausage Combo,17.07,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2047,269,BBQ Lamb Chops,9.38,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2048,270,Peri Peri Grilled Wings,24.75,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2049,270,Smoked Beef Ribs,12.84,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2050,270,BBQ Platter Mix,6.76,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2051,270,Barbeque Chicken Tikka,5.66,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2052,270,Beef Steak Ribeye,29.51,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2053,270,Smoked Sausage Combo,11.85,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2054,270,Grilled Prawns,21.28,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2055,270,Korean BBQ Short Ribs,18.79,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2056,270,Grilled Chicken Breast,28.73,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2057,270,BBQ Lamb Chops,6.17,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2058,271,Peri Peri Grilled Wings,5.72,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2059,271,BBQ Platter Mix,7.52,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2060,271,Smoked Beef Ribs,26.35,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2061,271,Grilled Chicken Breast,20.13,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2062,271,Korean BBQ Short Ribs,19.69,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2063,271,Grilled Prawns,29.67,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2064,271,Smoked Sausage Combo,19.42,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2065,271,BBQ Lamb Chops,24.63,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2066,271,Barbeque Chicken Tikka,27.83,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2067,271,Beef Steak Ribeye,25.91,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2068,272,BBQ Platter Mix,7.89,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2069,272,Korean BBQ Short Ribs,20.29,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2070,272,Smoked Beef Ribs,7.22,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2071,272,Smoked Sausage Combo,25.08,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2072,272,Beef Steak Ribeye,22.05,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2073,272,BBQ Lamb Chops,5.62,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2074,272,Peri Peri Grilled Wings,28.85,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2075,272,Grilled Prawns,19.15,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2076,272,Grilled Chicken Breast,23.82,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2077,272,Barbeque Chicken Tikka,17.90,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2078,273,Peri Peri Grilled Wings,29.05,A delicious peri peri grilled wings prepared fresh.,"Salt, Pepper, Oil"
2079,273,Smoked Beef Ribs,10.46,A delicious smoked beef ribs prepared fresh.,"Salt, Pepper, Oil"
2080,273,Grilled Chicken Breast,20.64,A delicious grilled chicken breast prepared fresh.,"Salt, Pepper, Oil"
2081,273,Barbeque Chicken Tikka,21.38,A delicious barbeque chicken tikka prepared fresh.,"Salt, Pepper, Oil"
2082,273,BBQ Platter Mix,13.42,A delicious bbq platter mix prepared fresh.,"Salt, Pepper, Oil"
2083,273,Korean BBQ Short Ribs,16.96,A delicious korean bbq short ribs prepared fresh.,"Salt, Pepper, Oil"
2084,273,Smoked Sausage Combo,20.21,A delicious smoked sausage combo prepared fresh.,"Salt, Pepper, Oil"
2085,273,Grilled Prawns,23.79,A delicious grilled prawns prepared fresh.,"Salt, Pepper, Oil"
2086,273,BBQ Lamb Chops,7.95,A delicious bbq lamb chops prepared fresh.,"Salt, Pepper, Oil"
2087,273,Beef Steak Ribeye,19.91,A delicious beef steak ribeye prepared fresh.,"Salt, Pepper, Oil"
2088,274,Turkey Bacon & Eggs,24.26,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2089,274,Pancakes with Maple Syrup,29.77,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2090,274,Avocado Toast,22.45,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2091,274,Scrambled Eggs Meal,28.03,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2092,274,Breakfast Burrito,10.62,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2093,274,French Toast,8.13,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2094,274,Paratha with Omelette,10.06,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2095,274,Beef Sausage Breakfast,5.38,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2096,274,Granola Yogurt Bowl,6.81,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2097,274,Omelette with Cheese,13.20,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2098,275,Pancakes with Maple Syrup,24.36,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2099,275,Granola Yogurt Bowl,15.28,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2100,275,Scrambled Eggs Meal,28.76,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2101,275,Paratha with Omelette,20.80,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2102,275,Avocado Toast,8.18,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2103,275,Turkey Bacon & Eggs,24.63,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2104,275,Beef Sausage Breakfast,16.74,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2105,275,Omelette with Cheese,7.09,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2106,275,French Toast,18.47,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2107,275,Breakfast Burrito,28.61,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2108,276,Scrambled Eggs Meal,6.77,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2109,276,Paratha with Omelette,11.48,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2110,276,Breakfast Burrito,11.94,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2111,276,Omelette with Cheese,15.40,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2112,276,Granola Yogurt Bowl,20.21,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2113,276,Avocado Toast,25.10,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2114,276,Pancakes with Maple Syrup,7.46,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2115,276,Beef Sausage Breakfast,9.82,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2116,276,French Toast,15.01,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2117,276,Turkey Bacon & Eggs,8.73,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2118,277,Breakfast Burrito,26.14,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2119,277,Paratha with Omelette,26.97,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2120,277,Scrambled Eggs Meal,9.17,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2121,277,Pancakes with Maple Syrup,25.63,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2122,277,French Toast,6.60,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2123,277,Beef Sausage Breakfast,6.17,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2124,277,Granola Yogurt Bowl,21.72,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2125,277,Omelette with Cheese,17.14,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2126,277,Turkey Bacon & Eggs,11.12,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2127,277,Avocado Toast,21.95,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2128,278,Breakfast Burrito,26.33,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2129,278,French Toast,5.57,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2130,278,Scrambled Eggs Meal,28.19,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2131,278,Pancakes with Maple Syrup,11.78,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2132,278,Beef Sausage Breakfast,11.62,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2133,278,Turkey Bacon & Eggs,21.99,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2134,278,Granola Yogurt Bowl,24.84,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2135,278,Paratha with Omelette,27.72,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2136,278,Omelette with Cheese,15.48,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2137,278,Avocado Toast,17.23,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2138,279,Avocado Toast,23.47,A delicious avocado toast prepared fresh.,"Salt, Pepper, Oil"
2139,279,Scrambled Eggs Meal,24.80,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2140,279,Turkey Bacon & Eggs,9.10,A delicious turkey bacon & eggs prepared fresh.,"Salt, Pepper, Oil"
2141,279,Pancakes with Maple Syrup,28.57,A delicious pancakes with maple syrup prepared fresh.,"Salt, Pepper, Oil"
2142,279,Granola Yogurt Bowl,19.46,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2143,279,Breakfast Burrito,7.23,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
2144,279,Beef Sausage Breakfast,28.55,A delicious beef sausage breakfast prepared fresh.,"Salt, Pepper, Oil"
2145,279,Omelette with Cheese,8.80,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2146,279,French Toast,27.40,A delicious french toast prepared fresh.,"Salt, Pepper, Oil"
2147,279,Paratha with Omelette,17.73,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2148,280,Omelette with Cheese,27.79,A delicious omelette with cheese prepared fresh.,"Salt, Pepper, Oil"
2149,280,Granola Yogurt Bowl,14.46,A delicious granola yogurt bowl prepared fresh.,"Salt, Pepper, Oil"
2150,280,Paratha with Omelette,10.08,A delicious paratha with omelette prepared fresh.,"Salt, Pepper, Oil"
2151,280,Scrambled Eggs Meal,20.83,A delicious scrambled eggs meal prepared fresh.,"Salt, Pepper, Oil"
2152,280,Breakfast Burrito,26.89,A delicious breakfast burrito prepared fresh.,"Salt, Pepper, Oil"
